id,book_image_url,url_shape
16314,https://images.gr-assets.com/books/1439913848l/579581.jpg,"(475, 307, 3)"
16315,https://images.gr-assets.com/books/1435641786l/22129048.jpg,"(475, 317, 3)"
16316,https://images.gr-assets.com/books/1410761398l/210243.jpg,"(475, 315, 3)"
16317,https://images.gr-assets.com/books/1320524295l/156156.jpg,"(140, 92, 3)"
16318,https://images.gr-assets.com/books/1348378744l/14427.jpg,"(400, 259, 3)"
16319,https://images.gr-assets.com/books/1369267358l/17706900.jpg,"(475, 316, 3)"
16320,https://images.gr-assets.com/books/1293420949l/9757229.jpg,"(180, 109, 3)"
16321,https://images.gr-assets.com/books/1495747080l/24974996.jpg,"(400, 265, 3)"
16322,https://images.gr-assets.com/books/1388202249l/62837.jpg,"(381, 235, 3)"
16323,https://images.gr-assets.com/books/1304061428l/1278131.jpg,"(474, 318, 3)"
16324,https://images.gr-assets.com/books/1263278623l/7548010.jpg,"(475, 281, 3)"
16325,https://images.gr-assets.com/books/1367778953l/17043706.jpg,"(475, 289, 3)"
16326,https://images.gr-assets.com/books/1397551933l/21922393.jpg,"(457, 318, 3)"
16327,https://images.gr-assets.com/books/1298279319l/10540365.jpg,"(272, 318, 3)"
16328,https://images.gr-assets.com/books/1387749994l/18702030.jpg,"(475, 311, 3)"
16329,https://images.gr-assets.com/books/1389908372l/18882.jpg,"(448, 318, 3)"
16330,https://images.gr-assets.com/books/1347776553l/8485254.jpg,"(463, 318, 3)"
16331,https://images.gr-assets.com/books/1173644521l/311156.jpg,"(475, 284, 3)"
16332,https://images.gr-assets.com/books/1435799281l/132053.jpg,"(450, 274, 3)"
16333,https://images.gr-assets.com/books/1388964484l/412963.jpg,"(278, 185, 3)"
16334,https://images.gr-assets.com/books/1179999034l/983567.jpg,"(454, 300, 3)"
16335,https://images.gr-assets.com/books/1328822419l/873903.jpg,"(475, 297, 3)"
16336,https://images.gr-assets.com/books/1405517240l/17698919.jpg,"(475, 312, 3)"
16337,https://images.gr-assets.com/books/1479026110l/18457326.jpg,"(475, 289, 3)"
16338,https://images.gr-assets.com/books/1435369627l/25047158.jpg,"(475, 317, 3)"
16339,https://images.gr-assets.com/books/1360776669l/17283481.jpg,"(475, 314, 3)"
16340,https://images.gr-assets.com/books/1348949077l/128116.jpg,"(472, 318, 3)"
16341,https://images.gr-assets.com/books/1267353284l/5206353.jpg,"(200, 125, 3)"
16342,https://images.gr-assets.com/books/1435256499l/4341.jpg,"(475, 312, 3)"
16343,https://images.gr-assets.com/books/1388372485l/78988.jpg,"(475, 276, 3)"
16344,https://images.gr-assets.com/books/1320498198l/1778693.jpg,"(475, 307, 3)"
16345,https://images.gr-assets.com/books/1406771755l/74046.jpg,"(400, 261, 3)"
16346,https://images.gr-assets.com/books/1346165165l/13542772.jpg,"(475, 317, 4)"
16347,https://images.gr-assets.com/books/1426359310l/23827762.jpg,"(381, 318, 3)"
16348,https://images.gr-assets.com/books/1398777168l/22022518.jpg,"(475, 302, 3)"
16349,https://images.gr-assets.com/books/1388184986l/20942.jpg,"(475, 316, 3)"
16350,https://images.gr-assets.com/books/1170680364l/67843.jpg,"(400, 261, 3)"
16351,https://images.gr-assets.com/books/1348307061l/123656.jpg,"(462, 318, 3)"
16352,https://images.gr-assets.com/books/1407603498l/22888343.jpg,"(450, 318, 3)"
16353,https://images.gr-assets.com/books/1377958955l/16005699.jpg,"(475, 303, 3)"
16354,https://images.gr-assets.com/books/1384244531l/18782852.jpg,"(475, 296, 3)"
16355,https://images.gr-assets.com/books/1311830091l/4443585.jpg,"(475, 316, 3)"
16356,https://images.gr-assets.com/books/1443908299l/26860286.jpg,"(475, 316, 3)"
16357,https://images.gr-assets.com/books/1396284314l/21399540.jpg,"(346, 230, 3)"
16358,https://images.gr-assets.com/books/1389328957l/190556.jpg,"(475, 314, 3)"
16359,https://images.gr-assets.com/books/1431792111l/48019.jpg,"(400, 258, 3)"
16360,https://images.gr-assets.com/books/1328766621l/5960371.jpg,"(400, 263, 3)"
16361,https://images.gr-assets.com/books/1388705784l/206091.jpg,"(475, 297, 3)"
16362,https://images.gr-assets.com/books/1441819264l/24742504.jpg,"(400, 258, 3)"
16363,https://images.gr-assets.com/books/1387668516l/755887.jpg,"(469, 318, 3)"
16364,https://images.gr-assets.com/books/1334492254l/13602913.jpg,"(500, 328, 3)"
16365,https://images.gr-assets.com/books/1458168795l/29537439.jpg,"(475, 297, 3)"
16366,https://images.gr-assets.com/books/1429581242l/25395596.jpg,"(463, 318, 3)"
16367,https://images.gr-assets.com/books/1388265398l/29806.jpg,"(475, 314, 3)"
16368,https://images.gr-assets.com/books/1364794018l/17706483.jpg,"(445, 318, 3)"
16369,https://images.gr-assets.com/books/1388546863l/577184.jpg,"(475, 316, 3)"
16370,https://images.gr-assets.com/books/1475370801l/2477801.jpg,"(475, 312, 3)"
16371,https://images.gr-assets.com/books/1360705640l/73954.jpg,"(475, 317, 3)"
16372,https://images.gr-assets.com/books/1266640529l/2213112.jpg,"(475, 295, 3)"
16373,https://images.gr-assets.com/books/1367412160l/17875978.jpg,"(282, 200, 3)"
16374,https://images.gr-assets.com/books/1347922108l/413326.jpg,"(409, 318, 3)"
16375,https://images.gr-assets.com/books/1386920751l/137970.jpg,"(475, 272, 3)"
16376,https://images.gr-assets.com/books/1387234661l/18478946.jpg,"(475, 317, 3)"
16377,https://images.gr-assets.com/books/1382327294l/12846322.jpg,"(400, 309, 3)"
16378,https://images.gr-assets.com/books/1464139499l/30172212.jpg,"(475, 307, 3)"
16379,https://images.gr-assets.com/books/1355050569l/9751511.jpg,"(191, 120, 3)"
16380,https://images.gr-assets.com/books/1360846127l/16122643.jpg,"(400, 259, 3)"
16381,https://images.gr-assets.com/books/1328847519l/383618.jpg,"(475, 297, 3)"
16382,https://images.gr-assets.com/books/1377579834l/17286849.jpg,"(280, 177, 3)"
16383,https://images.gr-assets.com/books/1348395918l/5884588.jpg,"(475, 317, 3)"
16384,https://images.gr-assets.com/books/1405289181l/377994.jpg,"(475, 313, 3)"
16385,https://images.gr-assets.com/books/1349074515l/3265294.jpg,"(475, 288, 3)"
16386,https://images.gr-assets.com/books/1400891597l/7642668.jpg,"(475, 314, 3)"
16387,https://images.gr-assets.com/books/1329600851l/10254508.jpg,"(415, 318, 3)"
16388,https://images.gr-assets.com/books/1312781443l/12325796.jpg,"(190, 125, 3)"
16389,https://images.gr-assets.com/books/1395521189l/21529786.jpg,"(400, 234, 3)"
16390,https://images.gr-assets.com/books/1328305972l/13171072.jpg,"(475, 309, 3)"
16391,https://images.gr-assets.com/books/1484379381l/33854460.jpg,"(475, 314, 3)"
16392,https://images.gr-assets.com/books/1401214325l/22358119.jpg,"(475, 316, 3)"
16393,https://images.gr-assets.com/books/1344762725l/15821325.jpg,"(400, 259, 3)"
16394,https://images.gr-assets.com/books/1442452747l/1062752.jpg,"(293, 200, 3)"
16395,https://images.gr-assets.com/books/1203419079l/1557017.jpg,"(475, 289, 3)"
16396,https://images.gr-assets.com/books/1397161148l/18209368.jpg,"(475, 285, 3)"
16397,https://images.gr-assets.com/books/1389659667l/8246.jpg,"(475, 312, 3)"
16398,https://images.gr-assets.com/books/1389401274l/20507745.jpg,"(475, 287, 3)"
16399,https://images.gr-assets.com/books/1388251109l/221626.jpg,"(475, 310, 3)"
16400,https://images.gr-assets.com/books/1388955935l/950018.jpg,"(475, 284, 3)"
16401,https://images.gr-assets.com/books/1355173856l/8680025.jpg,"(475, 297, 3)"
16402,https://images.gr-assets.com/books/1310568194l/10436992.jpg,"(475, 300, 3)"
16403,https://images.gr-assets.com/books/1222692851l/4834319.jpg,"(400, 270, 3)"
16404,https://images.gr-assets.com/books/1328589200l/12878132.jpg,"(475, 309, 3)"
16405,https://images.gr-assets.com/books/1331829429l/9369659.jpg,"(475, 299, 3)"
16406,https://images.gr-assets.com/books/1319469118l/12052534.jpg,"(475, 286, 3)"
16407,https://images.gr-assets.com/books/1443791040l/26851979.jpg,"(475, 317, 3)"
16408,https://images.gr-assets.com/books/1237938641l/6357391.jpg,"(400, 286, 3)"
16409,https://images.gr-assets.com/books/1452049397l/6295267.jpg,"(475, 297, 3)"
16410,https://images.gr-assets.com/books/1388787521l/3865030.jpg,"(475, 308, 3)"
16411,https://images.gr-assets.com/books/1438211502l/6275885.jpg,"(404, 260, 3)"
16412,https://images.gr-assets.com/books/1445172152l/27229264.jpg,"(475, 307, 3)"
16413,https://images.gr-assets.com/books/1442947661l/7775841.jpg,"(475, 317, 3)"
16414,https://images.gr-assets.com/books/1435125785l/25784766.jpg,"(475, 299, 3)"
16415,https://images.gr-assets.com/books/1265813374l/7716985.jpg,"(475, 316, 3)"
16416,https://images.gr-assets.com/books/1425865144l/22369418.jpg,"(400, 266, 3)"
16417,https://images.gr-assets.com/books/1327594895l/9669011.jpg,"(160, 102, 3)"
16418,https://images.gr-assets.com/books/1389195080l/10439434.jpg,"(475, 312, 3)"
16419,https://images.gr-assets.com/books/1348243016l/6316959.jpg,"(462, 318, 3)"
16420,https://images.gr-assets.com/books/1451507749l/28185976.jpg,"(475, 295, 3)"
16421,https://images.gr-assets.com/books/1348632946l/7661056.jpg,"(475, 307, 3)"
16422,https://images.gr-assets.com/books/1430768634l/70897.jpg,"(200, 123, 3)"
16423,https://images.gr-assets.com/books/1373051517l/207313.jpg,"(400, 259, 3)"
16424,https://images.gr-assets.com/books/1388255319l/67891.jpg,"(321, 200, 3)"
16425,https://images.gr-assets.com/books/1397596614l/18509683.jpg,"(418, 318, 3)"
16426,https://images.gr-assets.com/books/1370079391l/18003161.jpg,"(475, 315, 3)"
16427,https://images.gr-assets.com/books/1323538996l/13184865.jpg,"(400, 262, 3)"
16428,https://images.gr-assets.com/books/1378709504l/900379.jpg,"(400, 262, 3)"
16429,https://images.gr-assets.com/books/1328853129l/311037.jpg,"(378, 318, 3)"
16430,https://images.gr-assets.com/books/1348128570l/5972820.jpg,"(475, 311, 3)"
16431,https://images.gr-assets.com/books/1389316558l/1006596.jpg,"(400, 254, 3)"
16432,https://images.gr-assets.com/books/1348581740l/4582044.jpg,"(400, 259, 3)"
16433,https://images.gr-assets.com/books/1328044717l/415342.jpg,"(218, 140, 3)"
16434,https://images.gr-assets.com/books/1266984546l/2635498.jpg,"(466, 318, 3)"
16435,https://images.gr-assets.com/books/1347490567l/112066.jpg,"(310, 250, 3)"
16436,https://images.gr-assets.com/books/1348193107l/97792.jpg,"(475, 307, 3)"
16437,https://images.gr-assets.com/books/1172687774l/207533.jpg,"(475, 316, 3)"
16438,https://images.gr-assets.com/books/1428190588l/384818.jpg,"(475, 280, 3)"
16439,https://images.gr-assets.com/books/1415582958l/1345111.jpg,"(400, 266, 3)"
16440,https://images.gr-assets.com/books/1390289909l/15801287.jpg,"(400, 265, 3)"
16441,https://images.gr-assets.com/books/1177874968l/738540.jpg,"(276, 185, 3)"
16442,https://images.gr-assets.com/books/1405912722l/11890.jpg,"(475, 304, 3)"
16443,https://images.gr-assets.com/books/1344865209l/3071102.jpg,"(475, 317, 3)"
16444,https://images.gr-assets.com/books/1344044072l/753375.jpg,"(475, 318, 3)"
16445,https://images.gr-assets.com/books/1348450281l/8642235.jpg,"(160, 111, 3)"
16446,https://images.gr-assets.com/books/1405624617l/584637.jpg,"(390, 270, 3)"
16447,https://images.gr-assets.com/books/1348512535l/151697.jpg,"(475, 313, 3)"
16448,https://images.gr-assets.com/books/1223493617l/3279291.jpg,"(475, 302, 3)"
16449,https://images.gr-assets.com/books/1437826213l/10199908.jpg,"(450, 277, 3)"
16450,https://images.gr-assets.com/books/1401187496l/22351498.jpg,"(475, 317, 3)"
16451,https://images.gr-assets.com/books/1417121082l/23604335.jpg,"(475, 279, 3)"
16452,https://images.gr-assets.com/books/1305921675l/11417142.jpg,"(466, 318, 3)"
16453,https://images.gr-assets.com/books/1419168601l/23992156.jpg,"(469, 318, 3)"
16454,https://images.gr-assets.com/books/1424959738l/1704719.jpg,"(500, 329, 3)"
16455,https://images.gr-assets.com/books/1269732786l/7924836.jpg,"(475, 312, 3)"
16456,https://images.gr-assets.com/books/1481567002l/33358438.jpg,"(475, 302, 3)"
16457,https://images.gr-assets.com/books/1463208549l/30184988.jpg,"(475, 316, 3)"
16458,https://images.gr-assets.com/books/1339677749l/1207234.jpg,"(400, 233, 3)"
16459,https://images.gr-assets.com/books/1403115706l/13380138.jpg,"(475, 310, 3)"
16460,https://images.gr-assets.com/books/1183069872l/1374111.jpg,"(475, 311, 3)"
16461,https://images.gr-assets.com/books/1442518095l/22917292.jpg,"(396, 250, 3)"
16462,https://images.gr-assets.com/books/1348080764l/7135797.jpg,"(475, 315, 3)"
16463,https://images.gr-assets.com/books/1360011830l/17332641.jpg,"(400, 254, 3)"
16464,https://images.gr-assets.com/books/1333014582l/92544.jpg,"(450, 278, 3)"
16465,https://images.gr-assets.com/books/1429115654l/23569524.jpg,"(462, 318, 3)"
16466,https://images.gr-assets.com/books/1320418209l/23701.jpg,"(475, 318, 3)"
16467,https://images.gr-assets.com/books/1346639530l/12002008.jpg,"(400, 259, 3)"
16468,https://images.gr-assets.com/books/1385181551l/18897440.jpg,"(180, 119, 3)"
16469,https://images.gr-assets.com/books/1426763170l/25174214.jpg,"(432, 280, 3)"
16470,https://images.gr-assets.com/books/1395403153l/18780453.jpg,"(400, 264, 3)"
16471,https://images.gr-assets.com/books/1403788986l/21422053.jpg,"(318, 200, 3)"
16472,https://images.gr-assets.com/books/1384374692l/6693333.jpg,"(475, 292, 3)"
16473,https://images.gr-assets.com/books/1182437635l/1275105.jpg,"(475, 313, 3)"
16474,https://images.gr-assets.com/books/1357642278l/17226904.jpg,"(194, 135, 3)"
16475,https://images.gr-assets.com/books/1384840480l/18849801.jpg,"(400, 263, 3)"
16476,https://images.gr-assets.com/books/1368025871l/17793815.jpg,"(475, 297, 3)"
16477,https://images.gr-assets.com/books/1490452948l/34680319.jpg,"(400, 265, 3)"
16478,https://images.gr-assets.com/books/1348600671l/546721.jpg,"(400, 500, 3)"
16479,https://images.gr-assets.com/books/1344111321l/163.jpg,"(475, 316, 3)"
16480,https://images.gr-assets.com/books/1177179958l/685529.jpg,"(140, 88, 3)"
16481,https://images.gr-assets.com/books/1410133376l/58872.jpg,"(352, 230, 3)"
16482,https://images.gr-assets.com/books/1316129408l/408833.jpg,"(400, 249, 3)"
16483,https://images.gr-assets.com/books/1387701845l/1347765.jpg,"(475, 317, 3)"
16484,https://images.gr-assets.com/books/1320476734l/6767583.jpg,"(400, 267, 3)"
16485,https://images.gr-assets.com/books/1327118392l/12359121.jpg,"(475, 294, 3)"
16486,https://images.gr-assets.com/books/1370221410l/10833402.jpg,"(475, 300, 3)"
16487,https://images.gr-assets.com/books/1400884046l/20527133.jpg,"(316, 200, 3)"
16488,https://images.gr-assets.com/books/1347528933l/6423187.jpg,"(475, 301, 3)"
16489,https://images.gr-assets.com/books/1348540801l/3284107.jpg,"(475, 316, 3)"
16490,https://images.gr-assets.com/books/1270388843l/1380834.jpg,"(475, 310, 3)"
16491,https://images.gr-assets.com/books/1275157822l/2834233.jpg,"(475, 308, 3)"
16492,https://images.gr-assets.com/books/1348077021l/173307.jpg,"(475, 309, 3)"
16493,https://images.gr-assets.com/books/1355871380l/17155770.jpg,"(475, 310, 3)"
16494,https://images.gr-assets.com/books/1400197030l/22096445.jpg,"(140, 86, 3)"
16495,https://images.gr-assets.com/books/1343278083l/174160.jpg,"(475, 296, 3)"
16496,https://images.gr-assets.com/books/1259282291l/6647780.jpg,"(400, 264, 3)"
16497,https://images.gr-assets.com/books/1479664667l/6014608.jpg,"(475, 300, 3)"
16498,https://images.gr-assets.com/books/1363850181l/89313.jpg,"(400, 248, 3)"
16499,https://images.gr-assets.com/books/1396242045l/20890543.jpg,"(475, 271, 3)"
16500,https://images.gr-assets.com/books/1349014822l/294321.jpg,"(240, 166, 3)"
16501,https://images.gr-assets.com/books/1216142130l/3764768.jpg,"(277, 170, 3)"
16502,https://images.gr-assets.com/books/1391384693l/19321261.jpg,"(475, 316, 3)"
16503,https://images.gr-assets.com/books/1386925208l/212936.jpg,"(400, 262, 3)"
16504,https://images.gr-assets.com/books/1479162351l/32972331.jpg,"(475, 300, 3)"
16505,https://images.gr-assets.com/books/1473710079l/24866345.jpg,"(473, 318, 3)"
16506,https://images.gr-assets.com/books/1387717006l/1285413.jpg,"(458, 300, 3)"
16507,https://images.gr-assets.com/books/1304274838l/6487473.jpg,"(451, 300, 3)"
16508,https://images.gr-assets.com/books/1328754297l/8069796.jpg,"(358, 318, 3)"
16509,https://images.gr-assets.com/books/1388840514l/12401627.jpg,"(447, 318, 3)"
16510,https://images.gr-assets.com/books/1481211223l/33290690.jpg,"(383, 238, 3)"
16511,https://images.gr-assets.com/books/1264810886l/7664275.jpg,"(280, 200, 3)"
16512,https://images.gr-assets.com/books/1347592331l/121013.jpg,"(475, 314, 3)"
16513,https://images.gr-assets.com/books/1386925508l/4685.jpg,"(473, 318, 3)"
16514,https://images.gr-assets.com/books/1393916431l/43702.jpg,"(475, 297, 3)"
16515,https://images.gr-assets.com/books/1331933718l/13060609.jpg,"(320, 200, 3)"
16516,https://images.gr-assets.com/books/1425938056l/25107900.jpg,"(330, 200, 3)"
16517,https://images.gr-assets.com/books/1348497248l/16044540.jpg,"(250, 169, 3)"
16518,https://images.gr-assets.com/books/1390455453l/20621114.jpg,"(475, 284, 3)"
16519,https://images.gr-assets.com/books/1388819404l/3595953.jpg,"(393, 318, 3)"
16520,https://images.gr-assets.com/books/1528339561l/40422227.jpg,"(475, 312, 3)"
16521,https://images.gr-assets.com/books/1312039536l/721704.jpg,"(475, 316, 3)"
16522,https://images.gr-assets.com/books/1363297249l/17412099.jpg,"(400, 257, 3)"
16523,https://images.gr-assets.com/books/1387653986l/1037241.jpg,"(475, 317, 3)"
16524,https://images.gr-assets.com/books/1441811790l/354258.jpg,"(475, 295, 3)"
16525,https://images.gr-assets.com/books/1207115110l/634067.jpg,"(475, 300, 3)"
16526,https://images.gr-assets.com/books/1387302061l/19540573.jpg,"(475, 309, 3)"
16527,https://images.gr-assets.com/books/1386924034l/93479.jpg,"(238, 318, 3)"
16528,https://images.gr-assets.com/books/1361797381l/17415470.jpg,"(475, 295, 3)"
16529,https://images.gr-assets.com/books/1307798387l/11684163.jpg,"(475, 294, 3)"
16530,https://images.gr-assets.com/books/1383857328l/17931653.jpg,"(475, 313, 3)"
16531,https://images.gr-assets.com/books/1328849846l/36030.jpg,"(400, 267, 3)"
16532,https://images.gr-assets.com/books/1442781851l/3392571.jpg,"(475, 302, 3)"
16533,https://images.gr-assets.com/books/1326661971l/7710085.jpg,"(274, 185, 3)"
16534,https://images.gr-assets.com/books/1452785866l/28213684.jpg,"(475, 313, 3)"
16535,https://images.gr-assets.com/books/1482386222l/33506827.jpg,"(475, 317, 3)"
16536,https://images.gr-assets.com/books/1251103676l/6749335.jpg,"(424, 318, 3)"
16537,https://images.gr-assets.com/books/1392356244l/226113.jpg,"(439, 318, 3)"
16538,https://images.gr-assets.com/books/1412349125l/23301770.jpg,"(269, 175, 3)"
16539,https://images.gr-assets.com/books/1388257941l/32446.jpg,"(475, 314, 3)"
16540,https://images.gr-assets.com/books/1494078833l/12363948.jpg,"(475, 312, 3)"
16541,https://images.gr-assets.com/books/1279290070l/7145948.jpg,"(475, 318, 3)"
16542,https://images.gr-assets.com/books/1338580424l/14745384.jpg,"(475, 317, 3)"
16543,https://images.gr-assets.com/books/1320497828l/289646.jpg,"(475, 315, 3)"
16544,https://images.gr-assets.com/books/1170744804l/70716.jpg,"(475, 308, 3)"
16545,https://images.gr-assets.com/books/1336589595l/13641013.jpg,"(445, 318, 4)"
16546,https://images.gr-assets.com/books/1383474376l/18630187.jpg,"(475, 317, 3)"
16547,https://images.gr-assets.com/books/1451743936l/28430814.jpg,"(475, 317, 3)"
16548,https://images.gr-assets.com/books/1262206916l/7455256.jpg,"(450, 281, 3)"
16549,https://images.gr-assets.com/books/1301136794l/10872535.jpg,"(475, 285, 3)"
16550,https://images.gr-assets.com/books/1348507105l/16044791.jpg,"(475, 459, 3)"
16551,https://images.gr-assets.com/books/1328748028l/12610592.jpg,"(164, 100, 3)"
16552,https://images.gr-assets.com/books/1442036595l/247982.jpg,"(475, 312, 3)"
16553,https://images.gr-assets.com/books/1387753455l/2834234.jpg,"(225, 150, 3)"
16554,https://images.gr-assets.com/books/1347625403l/6667784.jpg,"(447, 318, 3)"
16555,https://images.gr-assets.com/books/1459436163l/29748925.jpg,"(475, 309, 3)"
16556,https://images.gr-assets.com/books/1327777518l/7544944.jpg,"(400, 266, 3)"
16557,https://images.gr-assets.com/books/1421345957l/23311653.jpg,"(475, 315, 3)"
16558,https://images.gr-assets.com/books/1342017236l/8147248.jpg,"(400, 247, 3)"
16559,https://images.gr-assets.com/books/1362160929l/17379661.jpg,"(424, 318, 3)"
16560,https://images.gr-assets.com/books/1320556385l/10271616.jpg,"(453, 300, 3)"
16561,https://images.gr-assets.com/books/1349020022l/289524.jpg,"(475, 297, 3)"
16562,https://images.gr-assets.com/books/1503717885l/46064.jpg,"(475, 317, 3)"
16563,https://images.gr-assets.com/books/1303708142l/76955.jpg,"(450, 298, 3)"
16564,https://images.gr-assets.com/books/1379687538l/17285883.jpg,"(400, 267, 3)"
16565,https://images.gr-assets.com/books/1302639732l/11093722.jpg,"(475, 310, 3)"
16566,https://images.gr-assets.com/books/1371499988l/18081708.jpg,"(475, 312, 3)"
16567,https://images.gr-assets.com/books/1411706470l/912774.jpg,"(400, 302, 3)"
16568,https://images.gr-assets.com/books/1355967588l/16520900.jpg,"(168, 120, 3)"
16569,https://images.gr-assets.com/books/1388217443l/1108884.jpg,"(475, 308, 3)"
16570,https://images.gr-assets.com/books/1403176110l/30144.jpg,"(294, 200, 3)"
16571,https://images.gr-assets.com/books/1388473264l/412285.jpg,"(475, 312, 3)"
16572,https://images.gr-assets.com/books/1423776944l/32262.jpg,"(475, 316, 3)"
16573,https://images.gr-assets.com/books/1340898407l/15726371.jpg,"(455, 280, 3)"
16574,https://images.gr-assets.com/books/1352491303l/13537542.jpg,"(410, 318, 3)"
16575,https://images.gr-assets.com/books/1365042716l/199638.jpg,"(220, 147, 3)"
16576,https://images.gr-assets.com/books/1266549423l/418567.jpg,"(187, 127, 3)"
16577,https://images.gr-assets.com/books/1435435071l/25806563.jpg,"(475, 307, 3)"
16578,https://images.gr-assets.com/books/1342899829l/13486177.jpg,"(300, 200, 3)"
16579,https://images.gr-assets.com/books/1368190346l/17906108.jpg,"(475, 313, 3)"
16580,https://images.gr-assets.com/books/1408930722l/132111.jpg,"(400, 249, 3)"
16581,https://images.gr-assets.com/books/1320429156l/7780.jpg,"(475, 297, 3)"
16582,https://images.gr-assets.com/books/1359383214l/17185633.jpg,"(475, 317, 3)"
16583,https://images.gr-assets.com/books/1248498087l/393091.jpg,"(218, 185, 3)"
16584,https://images.gr-assets.com/books/1380755826l/18329991.jpg,"(472, 318, 3)"
16585,https://images.gr-assets.com/books/1294597519l/9553272.jpg,"(475, 297, 3)"
16586,https://images.gr-assets.com/books/1401102933l/22325152.jpg,"(320, 245, 3)"
16587,https://images.gr-assets.com/books/1366106300l/16030663.jpg,"(475, 297, 3)"
16588,https://images.gr-assets.com/books/1306858717l/9864637.jpg,"(475, 296, 3)"
16589,https://images.gr-assets.com/books/1514253753l/37683751.jpg,"(475, 304, 3)"
16590,https://images.gr-assets.com/books/1411830851l/23276168.jpg,"(475, 300, 3)"
16591,https://images.gr-assets.com/books/1388196452l/7200466.jpg,"(475, 314, 3)"
16592,https://images.gr-assets.com/books/1482260498l/1893267.jpg,"(146, 105, 3)"
16593,https://images.gr-assets.com/books/1409914880l/23116138.jpg,"(475, 306, 3)"
16594,https://images.gr-assets.com/books/1395843928l/9662110.jpg,"(475, 314, 3)"
16595,https://images.gr-assets.com/books/1182605383l/1300270.jpg,"(400, 256, 3)"
16596,https://images.gr-assets.com/books/1388625540l/206998.jpg,"(1, 1)"
16597,https://images.gr-assets.com/books/1393218915l/3305824.jpg,"(275, 195, 3)"
16598,https://images.gr-assets.com/books/1308461608l/64949.jpg,"(475, 295, 3)"
16599,https://images.gr-assets.com/books/1423894907l/23173254.jpg,"(475, 306, 3)"
16600,https://images.gr-assets.com/books/1393834713l/15851056.jpg,"(318, 318, 3)"
16601,https://images.gr-assets.com/books/1266722316l/2311354.jpg,"(475, 308, 3)"
16602,https://images.gr-assets.com/books/1388244043l/49838.jpg,"(472, 318, 3)"
16603,https://images.gr-assets.com/books/1347606506l/267219.jpg,"(475, 314, 3)"
16604,https://images.gr-assets.com/books/1349923442l/2348157.jpg,"(400, 263, 3)"
16605,https://images.gr-assets.com/books/1331403945l/5607787.jpg,"(470, 318, 3)"
16606,https://images.gr-assets.com/books/1483218661l/18053913.jpg,"(318, 318, 3)"
16607,https://images.gr-assets.com/books/1330530206l/3084704.jpg,"(442, 300, 3)"
16608,https://images.gr-assets.com/books/1338397380l/14741256.jpg,"(473, 318, 3)"
16609,https://images.gr-assets.com/books/1442834854l/26458135.jpg,"(475, 295, 3)"
16610,https://images.gr-assets.com/books/1456560519l/28446947.jpg,"(400, 280, 3)"
16611,https://images.gr-assets.com/books/1510184594l/36560935.jpg,"(475, 316, 3)"
16612,https://images.gr-assets.com/books/1403207370l/20691201.jpg,"(400, 266, 3)"
16613,https://images.gr-assets.com/books/1364831632l/16131601.jpg,"(475, 302, 3)"
16614,https://images.gr-assets.com/books/1315788575l/78842.jpg,"(475, 310, 3)"
16615,https://images.gr-assets.com/books/1347631494l/644538.jpg,"(475, 291, 3)"
16616,https://images.gr-assets.com/books/1492886953l/34879438.jpg,"(450, 300, 3)"
16617,https://images.gr-assets.com/books/1429280573l/36636.jpg,"(475, 306, 3)"
16618,https://images.gr-assets.com/books/1294643472l/29617.jpg,"(475, 307, 3)"
16619,https://images.gr-assets.com/books/1461770914l/26067507.jpg,"(475, 281, 3)"
16620,https://images.gr-assets.com/books/1387707886l/283508.jpg,"(475, 314, 3)"
16621,https://images.gr-assets.com/books/1354771745l/16268895.jpg,"(475, 316, 3)"
16622,https://images.gr-assets.com/books/1428348040l/3757.jpg,"(475, 298, 3)"
16623,https://images.gr-assets.com/books/1388684602l/787903.jpg,"(475, 316, 3)"
16624,https://images.gr-assets.com/books/1340051843l/11040554.jpg,"(466, 318, 3)"
16625,https://images.gr-assets.com/books/1174446964l/401912.jpg,"(475, 282, 3)"
16626,https://images.gr-assets.com/books/1396619969l/747061.jpg,"(408, 318, 3)"
16627,https://images.gr-assets.com/books/1484764152l/33917153.jpg,"(475, 297, 3)"
16628,https://images.gr-assets.com/books/1438276309l/76668.jpg,"(425, 318, 3)"
16629,https://images.gr-assets.com/books/1388698133l/165185.jpg,"(475, 313, 3)"
16630,https://images.gr-assets.com/books/1480111926l/227280.jpg,"(475, 296, 3)"
16631,https://images.gr-assets.com/books/1368622966l/17913073.jpg,"(469, 318, 3)"
16632,https://images.gr-assets.com/books/1437922836l/9454022.jpg,"(475, 294, 3)"
16633,https://images.gr-assets.com/books/1486039246l/102458.jpg,"(270, 186, 3)"
16634,https://images.gr-assets.com/books/1442104444l/388698.jpg,"(475, 314, 3)"
16635,https://images.gr-assets.com/books/1385448561l/18911658.jpg,"(400, 260, 3)"
16636,https://images.gr-assets.com/books/1376671654l/18333966.jpg,"(475, 308, 3)"
16637,https://images.gr-assets.com/books/1332235705l/231721.jpg,"(475, 315, 3)"
16638,https://images.gr-assets.com/books/1327947503l/12453199.jpg,"(475, 295, 3)"
16639,https://images.gr-assets.com/books/1302032922l/9828862.jpg,"(383, 252, 3)"
16640,https://images.gr-assets.com/books/1347354664l/1410294.jpg,"(160, 105, 3)"
